Date,High,Low,Open,Close,Volume,Adj Close
2019-01-16,53.130001068115234,52.349998474121094,52.77000045776367,52.72999954223633,4697800.0,50.635345458984375
2019-01-15,52.91999816894531,52.189998626708984,52.459999084472656,52.91999816894531,3969500.0,50.81779861450195
2019-01-14,52.88999938964844,51.900001525878906,52.20000076293945,52.20000076293945,3181600.0,50.12639617919922
2019-01-11,52.7400016784668,52.06999969482422,52.220001220703125,52.400001525878906,3060100.0,50.318458557128906
2019-01-10,52.439998626708984,51.27000045776367,51.84000015258789,52.290000915527344,3918500.0,50.212825775146484
2019-01-09,52.77000045776367,51.7400016784668,52.400001525878906,51.9900016784668,4083400.0,49.924739837646484
2019-01-08,52.52000045776367,51.47999954223633,52.400001525878906,51.900001525878906,5776400.0,49.83831787109375
2019-01-07,51.2400016784668,50.33000183105469,51.0099983215332,50.63999938964844,4694900.0,48.62836456298828
2019-01-04,50.41999816894531,48.33000183105469,48.439998626708984,50.04999923706055,4568300.0,48.06180191040039
2019-01-03,49.40999984741211,47.33000183105469,49.27000045776367,47.369998931884766,6128200.0,45.48826599121094
2019-01-02,50.099998474121094,48.619998931884766,48.939998626708984,49.849998474121094,3926800.0,47.8697509765625
2018-12-31,49.369998931884766,48.5,48.900001525878906,49.29999923706055,3970700.0,47.34159469604492
2018-12-28,49.36000061035156,48.130001068115234,48.459999084472656,48.68000030517578,4797200.0,46.74623107910156
2018-12-27,48.150001525878906,46.38999938964844,47.61000061035156,48.130001068115234,5078900.0,46.218074798583984
2018-12-26,47.5099983215332,45.63999938964844,46.310001373291016,47.5,7955200.0,45.613101959228516
2018-12-24,47.65999984741211,46.16999816894531,47.459999084472656,46.209999084472656,3631600.0,44.37434387207031
2018-12-21,50.63999938964844,47.58000183105469,50.40999984741211,47.86000061035156,8078800.0,45.95880126953125
2018-12-20,52.68000030517578,48.7400016784668,52.150001525878906,49.790000915527344,11301100.0,47.8121337890625
2018-12-19,57.20000076293945,54.86000061035156,56.43000030517578,55.0099983215332,5866000.0,52.824771881103516
2018-12-18,57.310001373291016,56.189998626708984,56.95000076293945,56.209999084472656,5103100.0,53.97710418701172
2018-12-17,57.0099983215332,56.040000915527344,56.79999923706055,56.34000015258789,5204200.0,54.1019401550293
2018-12-14,56.79999923706055,55.779998779296875,55.880001068115234,56.33000183105469,4024800.0,54.092342376708984
2018-12-13,56.959999084472656,56.09000015258789,56.84000015258789,56.59000015258789,2813500.0,54.342010498046875
2018-12-12,57.52000045776367,56.470001220703125,57.47999954223633,56.52000045776367,2505900.0,54.2747917175293
2018-12-11,57.43000030517578,55.779998779296875,57.29999923706055,56.06999969482422,2909300.0,53.84266662597656
2018-12-10,56.86000061035156,55.45000076293945,56.66999816894531,56.349998474121094,4973400.0,54.11153793334961
2018-12-07,58.97999954223633,56.58000183105469,58.310001373291016,56.72999954223633,3104400.0,54.476444244384766
2018-12-06,58.95000076293945,57.09000015258789,57.45000076293945,58.900001525878906,4443600.0,56.56024932861328
2018-12-04,60.029998779296875,58.08000183105469,59.86000061035156,58.29999923706055,5198400.0,55.98408126831055
2018-12-03,61.310001373291016,60.470001220703125,60.599998474121094,61.08000183105469,3997600.0,58.65365219116211
2018-11-30,60.58000183105469,59.099998474121094,60.459999084472656,60.290000915527344,5744700.0,57.8950309753418
2018-11-29,61.720001220703125,60.34000015258789,61.59000015258789,60.72999954223633,6206700.0,58.31754684448242
2018-11-28,62.52000045776367,60.36000061035156,60.43000030517578,61.939998626708984,3608400.0,59.4794807434082
2018-11-27,61.029998779296875,60.2599983215332,60.7599983215332,60.54999923706055,3890600.0,58.14470291137695
2018-11-26,61.4900016784668,60.630001068115234,61.20000076293945,61.400001525878906,3274000.0,58.9609375
2018-11-23,61.099998474121094,59.779998779296875,59.779998779296875,60.75,2044400.0,58.33675765991211
2018-11-21,60.31999969482422,59.38999938964844,59.54999923706055,60.040000915527344,3616000.0,57.654964447021484
2018-11-20,60.20000076293945,58.08000183105469,58.38999938964844,59.880001068115234,5681500.0,57.021183013916016
2018-11-19,60.2599983215332,58.84000015258789,59.959999084472656,59.04999923706055,3106700.0,56.230804443359375
2018-11-16,60.27000045776367,59.529998779296875,59.529998779296875,59.959999084472656,2779800.0,57.09735870361328
2018-11-15,60.09000015258789,58.40999984741211,58.65999984741211,59.849998474121094,3497000.0,56.992610931396484
2018-11-14,59.939998626708984,58.599998474121094,59.40999984741211,59.2400016784668,3835900.0,56.411739349365234
2018-11-13,59.650001525878906,58.5,58.560001373291016,58.900001525878906,3567600.0,56.08796691894531
2018-11-12,58.220001220703125,57.58000183105469,57.9900016784668,57.77000045776367,2340600.0,55.01191711425781
2018-11-09,58.84000015258789,57.900001525878906,57.93000030517578,58.540000915527344,2587000.0,55.74515151977539
2018-11-08,59.9900016784668,57.90999984741211,58.310001373291016,58.119998931884766,4268200.0,55.34520721435547
2018-11-07,58.7400016784668,57.150001525878906,57.59000015258789,58.66999816894531,4124300.0,55.86894607543945
2018-11-06,57.43000030517578,56.119998931884766,56.29999923706055,57.25,3252400.0,54.51674270629883
2018-11-05,57.119998931884766,56.5099983215332,56.75,56.86000061035156,2907000.0,54.14536666870117
2018-11-02,58.2599983215332,56.529998779296875,58.150001525878906,57.06999969482422,3138900.0,54.345340728759766
2018-11-01,57.959999084472656,56.2599983215332,56.38999938964844,57.75,4028200.0,54.99287033081055
2018-10-31,56.41999816894531,55.119998931884766,55.18000030517578,56.040000915527344,5108400.0,53.36450958251953
2018-10-30,54.459999084472656,53.56999969482422,54.09000015258789,54.13999938964844,5164500.0,51.55522155761719
2018-10-29,55.439998626708984,53.470001220703125,55.20000076293945,54.06999969482422,4332900.0,51.488563537597656
2018-10-26,55.5099983215332,54.04999923706055,55.380001068115234,54.27000045776367,5669700.0,51.67901611328125
2018-10-25,56.16999816894531,54.58000183105469,55.380001068115234,55.849998474121094,4876700.0,53.18357849121094
2018-10-24,56.810001373291016,54.650001525878906,56.560001373291016,54.75,5367100.0,52.1360969543457
2018-10-23,57.439998626708984,55.52000045776367,55.939998626708984,57.22999954223633,4782700.0,54.49769973754883
2018-10-22,57.65999984741211,56.45000076293945,57.4900016784668,56.47999954223633,2913700.0,53.783504486083984
2018-10-19,57.91999816894531,57.04999923706055,57.45000076293945,57.22999954223633,3208100.0,54.49769973754883
2018-10-18,59.06999969482422,57.31999969482422,58.869998931884766,57.540000915527344,2714100.0,54.79289627075195
2018-10-17,59.369998931884766,58.4900016784668,58.77000045776367,59.0,3000100.0,56.18319320678711
2018-10-16,59.27000045776367,58.20000076293945,58.459999084472656,59.09000015258789,3061400.0,56.268898010253906
2018-10-15,58.65999984741211,57.709999084472656,58.22999954223633,57.720001220703125,3188600.0,54.96430206298828
2018-10-12,58.959999084472656,57.54999923706055,58.90999984741211,58.2400016784668,3059200.0,55.45948028564453
2018-10-11,59.13999938964844,57.5099983215332,59.119998931884766,57.849998474121094,5871600.0,55.08809280395508
2018-10-10,60.630001068115234,59.0099983215332,60.52000045776367,59.060001373291016,4235100.0,56.24032974243164
2018-10-09,61.22999954223633,60.189998626708984,60.36000061035156,60.52000045776367,3078000.0,57.6306266784668
2018-10-08,61.119998931884766,59.939998626708984,60.33000183105469,61.09000015258789,3125500.0,58.17341232299805
2018-10-05,61.79999923706055,60.18000030517578,61.68000030517578,60.58000183105469,4292600.0,57.68775939941406
2018-10-04,62.709999084472656,61.369998931884766,62.59000015258789,61.689998626708984,4576500.0,58.7447624206543
2018-10-03,63.38999938964844,62.540000915527344,63.099998474121094,62.619998931884766,3515400.0,59.63036346435547
2018-10-02,63.90999984741211,63.119998931884766,63.54999923706055,63.119998931884766,3726100.0,60.10649490356445
2018-10-01,64.7699966430664,63.349998474121094,63.720001220703125,63.54999923706055,4563500.0,60.51596450805664
2018-09-28,64.37999725341797,63.290000915527344,63.7599983215332,63.77000045776367,6356300.0,60.725460052490234
2018-09-27,64.04000091552734,61.13999938964844,61.88999938964844,63.7400016784668,14342300.0,60.696895599365234
2018-09-26,67.69000244140625,66.86000061035156,67.1500015258789,66.9800033569336,4701500.0,63.7822151184082
2018-09-25,67.04000091552734,66.52999877929688,66.83999633789062,66.5999984741211,3043900.0,63.42034912109375
2018-09-24,67.0,65.91000366210938,66.9000015258789,66.80999755859375,3609300.0,63.62032699584961
2018-09-21,67.58999633789062,66.81999969482422,67.0,67.16999816894531,5272700.0,63.963134765625
2018-09-20,67.29000091552734,66.23999786376953,66.7300033569336,66.94000244140625,3687400.0,63.74411392211914
2018-09-19,66.37000274658203,65.44999694824219,65.55999755859375,66.20999908447266,4030200.0,63.048973083496094
2018-09-18,65.9800033569336,64.54000091552734,64.70999908447266,65.66999816894531,6360200.0,62.53474807739258
2018-09-17,65.37000274658203,64.08999633789062,64.26000213623047,64.81999969482422,5740000.0,61.72533416748047
2018-09-14,64.13999938964844,62.66999816894531,62.790000915527344,63.95000076293945,4399700.0,60.89686965942383
2018-09-13,62.81999969482422,61.58000183105469,61.63999938964844,62.70000076293945,2817500.0,59.706546783447266
2018-09-12,62.58000183105469,61.45000076293945,61.900001525878906,62.529998779296875,2517800.0,59.54465866088867
2018-09-11,62.150001525878906,61.720001220703125,61.779998779296875,61.86000061035156,2268400.0,58.90665054321289
2018-09-10,62.720001220703125,61.97999954223633,62.33000183105469,61.9900016784668,3134500.0,59.03044891357422
2018-09-07,62.20000076293945,61.20000076293945,61.27000045776367,62.060001373291016,2365300.0,59.09709930419922
2018-09-06,61.959999084472656,61.04999923706055,61.4900016784668,61.7400016784668,4005000.0,58.792381286621094
2018-09-05,61.27000045776367,60.7599983215332,60.970001220703125,60.95000076293945,2980300.0,58.04010009765625
2018-09-04,61.33000183105469,60.88999938964844,61.209999084472656,61.20000076293945,2379100.0,58.278160095214844
2018-08-31,61.84000015258789,61.279998779296875,61.54999923706055,61.4900016784668,2477800.0,58.55431365966797
2018-08-30,62.040000915527344,61.36000061035156,61.970001220703125,61.58000183105469,2068000.0,58.640018463134766
2018-08-29,62.529998779296875,61.810001373291016,61.869998931884766,62.310001373291016,3879100.0,59.33516311645508
2018-08-28,61.779998779296875,61.220001220703125,61.7599983215332,61.7400016784668,2923000.0,58.792381286621094
2018-08-27,62.02000045776367,61.33000183105469,61.56999969482422,61.70000076293945,2647100.0,58.75428771972656
2018-08-24,61.65999984741211,61.040000915527344,61.04999923706055,61.22999954223633,2324800.0,58.306724548339844
2018-08-23,61.119998931884766,60.68000030517578,60.77000045776367,61.0,3340900.0,58.08770751953125
2018-08-22,62.130001068115234,61.130001068115234,61.29999923706055,61.869998931884766,4190900.0,58.440040588378906
2018-08-21,61.650001525878906,60.810001373291016,61.0,61.45000076293945,3207800.0,58.043331146240234
2018-08-20,60.86000061035156,60.34000015258789,60.369998931884766,60.75,2674000.0,57.382137298583984
2018-08-17,60.63999938964844,59.2400016784668,59.369998931884766,60.58000183105469,3421700.0,57.221561431884766
2018-08-16,60.029998779296875,59.15999984741211,59.27000045776367,59.83000183105469,3494500.0,56.51314163208008
2018-08-15,59.209999084472656,58.290000915527344,58.4900016784668,59.20000076293945,3590900.0,55.91806411743164
2018-08-14,59.459999084472656,58.599998474121094,58.91999816894531,59.31999969482422,3590400.0,56.031410217285156
2018-08-13,59.56999969482422,58.70000076293945,59.380001068115234,58.9900016784668,3623000.0,55.71970748901367
2018-08-10,60.31999969482422,59.5,59.7400016784668,59.599998474121094,4521900.0,56.29588317871094
2018-08-09,59.59000015258789,58.849998474121094,59.09000015258789,59.34000015258789,3606600.0,56.05030059814453
2018-08-08,59.2599983215332,58.5,59.130001068115234,58.599998474121094,2232100.0,55.35132598876953
2018-08-07,58.72999954223633,58.220001220703125,58.630001068115234,58.689998626708984,2708300.0,55.436336517333984
2018-08-06,58.56999969482422,58.02000045776367,58.5099983215332,58.40999984741211,2456400.0,55.17185592651367
2018-08-03,59.459999084472656,58.810001373291016,58.939998626708984,59.04999923706055,2644900.0,55.77638244628906
2018-08-02,59.130001068115234,57.220001220703125,57.95000076293945,58.849998474121094,4946000.0,55.587467193603516
2018-08-01,59.27000045776367,58.400001525878906,59.15999984741211,58.619998931884766,2499400.0,55.370216369628906
2018-07-31,59.5,58.650001525878906,58.84000015258789,59.2400016784668,3243200.0,55.955848693847656
2018-07-30,59.0,58.029998779296875,58.18000030517578,58.72999954223633,3241500.0,55.474124908447266
2018-07-27,58.380001068115234,57.68000030517578,57.869998931884766,58.220001220703125,3256700.0,54.99239730834961
2018-07-26,57.97999954223633,57.36000061035156,57.41999816894531,57.66999816894531,3106400.0,54.47288513183594
2018-07-25,57.810001373291016,56.810001373291016,57.43000030517578,57.77000045776367,3075600.0,54.56734085083008
2018-07-24,58.4900016784668,57.38999938964844,58.47999954223633,57.75,4035200.0,54.5484504699707
2018-07-23,58.400001525878906,57.90999984741211,58.20000076293945,58.150001525878906,2433500.0,54.9262809753418
2018-07-20,58.790000915527344,58.09000015258789,58.720001220703125,58.13999938964844,3348900.0,54.91682815551758
2018-07-19,59.33000183105469,58.7400016784668,59.20000076293945,58.86000061035156,3811300.0,55.5969123840332
2018-07-18,59.779998779296875,59.0,59.130001068115234,59.529998779296875,4563200.0,56.22977066040039
2018-07-17,58.86000061035156,58.18000030517578,58.31999969482422,58.59000015258789,2398900.0,55.34188461303711
2018-07-16,58.56999969482422,57.630001068115234,58.22999954223633,58.400001525878906,2864300.0,55.162418365478516
2018-07-13,58.619998931884766,57.90999984741211,58.02000045776367,58.04999923706055,3241000.0,54.831817626953125
2018-07-12,58.54999923706055,58.0099983215332,58.310001373291016,58.400001525878906,3451500.0,55.162418365478516
2018-07-11,58.459999084472656,57.4900016784668,58.0,57.9900016784668,5568900.0,54.775142669677734
2018-07-10,58.86000061035156,57.349998474121094,57.529998779296875,58.81999969482422,6025500.0,55.55912780761719
2018-07-09,58.0099983215332,57.25,57.5,57.939998626708984,4122700.0,54.7279167175293
2018-07-06,58.0,56.72999954223633,56.93000030517578,57.54999923706055,4357600.0,54.35953140258789
2018-07-05,57.150001525878906,56.529998779296875,57.06999969482422,56.88999938964844,4248800.0,53.73612594604492
2018-07-03,57.18000030517578,56.45000076293945,57.13999938964844,56.7599983215332,4037400.0,53.61333465576172
2018-07-02,57.439998626708984,56.54999923706055,56.83000183105469,57.150001525878906,5315100.0,53.981712341308594
2018-06-29,58.13999938964844,57.06999969482422,57.15999984741211,57.310001373291016,4986100.0,54.132843017578125
2018-06-28,58.189998626708984,56.790000915527344,58.099998474121094,57.15999984741211,5905800.0,53.991153717041016
2018-06-27,60.29999923706055,58.04999923706055,60.29999923706055,58.06999969482422,5691400.0,54.8507080078125
2018-06-26,60.0,58.0,58.540000915527344,59.7599983215332,6526300.0,56.447017669677734
2018-06-25,60.5099983215332,56.95000076293945,60.189998626708984,58.540000915527344,16790000.0,55.29465103149414
2018-06-22,63.75,62.599998474121094,62.65999984741211,63.529998779296875,5053800.0,60.008018493652344
2018-06-21,63.4900016784668,62.18000030517578,62.91999816894531,62.400001525878906,2829400.0,58.94066619873047
2018-06-20,64.0,62.630001068115234,63.91999816894531,63.0,3974700.0,59.50740051269531
2018-06-19,64.1500015258789,63.06999969482422,63.959999084472656,63.470001220703125,3106800.0,59.95134735107422
2018-06-18,64.55000305175781,63.97999954223633,64.27999877929688,64.44999694824219,3603600.0,60.877010345458984
2018-06-15,65.26000213623047,63.43000030517578,64.0,65.18000030517578,5509700.0,61.566551208496094
2018-06-14,65.41999816894531,63.810001373291016,64.44999694824219,64.19999694824219,5777100.0,60.640872955322266
2018-06-13,63.88999938964844,62.38999938964844,62.470001220703125,63.83000183105469,6936700.0,60.291385650634766
2018-06-12,62.459999084472656,61.2400016784668,61.290000915527344,62.16999816894531,4348400.0,58.723411560058594
2018-06-11,61.540000915527344,61.0,61.0,61.13999938964844,2225300.0,57.75051498413086
2018-06-08,61.15999984741211,60.470001220703125,61.029998779296875,60.939998626708984,2878600.0,57.56160354614258
2018-06-07,61.939998626708984,61.0,61.369998931884766,61.33000183105469,4265800.0,57.92998123168945
2018-06-06,61.5,60.29999923706055,60.369998931884766,61.45000076293945,4817200.0,58.043331146240234
2018-06-05,61.72999954223633,60.4900016784668,60.68000030517578,60.59000015258789,11535300.0,57.23100662231445
2018-06-04,63.58000183105469,63.040000915527344,63.38999938964844,63.34000015258789,2827900.0,59.82855224609375
2018-06-01,63.220001220703125,62.61000061035156,62.68000030517578,63.16999816894531,3127300.0,59.667972564697266
2018-05-31,63.20000076293945,62.13999938964844,63.040000915527344,62.279998779296875,8064200.0,58.82731246948242
2018-05-30,63.099998474121094,62.349998474121094,62.65999984741211,62.880001068115234,3175400.0,59.39405822753906
2018-05-29,63.7400016784668,62.220001220703125,63.689998626708984,62.54999923706055,4545400.0,59.08234405517578
2018-05-25,64.62999725341797,64.06999969482422,64.08000183105469,64.25,3637600.0,60.68810272216797
2018-05-24,64.54000091552734,63.709999084472656,64.3499984741211,64.1500015258789,3276200.0,60.59364700317383
2018-05-23,65.33000183105469,64.02999877929688,64.87000274658203,64.68000030517578,3523400.0,60.62198257446289
2018-05-22,65.37000274658203,64.70999908447266,64.87999725341797,65.05000305175781,2800000.0,60.968772888183594
2018-05-21,65.51000213623047,64.58000183105469,64.9800033569336,64.7699966430664,2252600.0,60.706329345703125
2018-05-18,65.01000213623047,64.19000244140625,64.91000366210938,64.83999633789062,2627200.0,60.771942138671875
2018-05-17,65.58000183105469,64.56999969482422,65.54000091552734,64.81999969482422,2679700.0,60.753204345703125
2018-05-16,66.0,65.11000061035156,65.27999877929688,65.45999908447266,2920000.0,61.353050231933594
2018-05-15,65.33999633789062,64.6500015258789,64.95999908447266,65.18000030517578,3745000.0,61.09061813354492
2018-05-14,65.18000030517578,63.779998779296875,64.0,64.81999969482422,2552700.0,60.753204345703125
2018-05-11,64.44999694824219,63.52000045776367,64.0199966430664,64.0199966430664,2542400.0,60.003387451171875
2018-05-10,64.58000183105469,63.959999084472656,63.9900016784668,64.05999755859375,2256600.0,60.04087829589844
2018-05-09,63.970001220703125,63.220001220703125,63.5,63.95000076293945,3239400.0,59.93778610229492
2018-05-08,63.9900016784668,62.95000076293945,63.22999954223633,63.150001525878906,3589400.0,59.18798065185547
2018-05-07,63.63999938964844,62.58000183105469,63.63999938964844,62.93000030517578,3319400.0,58.98177719116211
2018-05-04,63.810001373291016,62.599998474121094,63.0,63.56999969482422,2228500.0,59.58161926269531
2018-05-03,63.34000015258789,62.27000045776367,62.97999954223633,63.29999923706055,4182700.0,59.32856369018555
2018-05-02,64.43000030517578,62.68000030517578,64.23999786376953,62.849998474121094,3822600.0,58.90679168701172
2018-05-01,64.13999938964844,62.90999984741211,63.2400016784668,64.11000061035156,4537200.0,60.087745666503906
2018-04-30,65.01000213623047,63.040000915527344,65.01000213623047,63.060001373291016,3950600.0,59.10362243652344
2018-04-27,65.08000183105469,63.95000076293945,64.37000274658203,64.36000061035156,3226400.0,60.322059631347656
2018-04-26,66.55999755859375,64.0999984741211,66.4000015258789,64.30999755859375,5282400.0,60.27519226074219
2018-04-25,66.08000183105469,65.23999786376953,65.55000305175781,66.06999969482422,3147400.0,61.924774169921875
2018-04-24,66.75,65.1500015258789,66.51000213623047,65.54000091552734,3303300.0,61.42802810668945
2018-04-23,66.55999755859375,65.80999755859375,65.87999725341797,66.2699966430664,3621100.0,62.11223220825195
2018-04-20,65.91000366210938,64.94000244140625,64.94000244140625,65.87999725341797,3844900.0,61.7466926574707
2018-04-19,65.5,64.9000015258789,65.23999786376953,65.05999755859375,4343200.0,60.97813415527344
2018-04-18,65.33999633789062,64.55000305175781,64.5999984741211,65.2699966430664,3125500.0,61.174964904785156
2018-04-17,65.02999877929688,64.0,64.68000030517578,64.16999816894531,3574000.0,60.143978118896484
2018-04-16,64.30000305175781,63.54999923706055,63.720001220703125,64.08000183105469,2963400.0,60.05963134765625
2018-04-13,64.4000015258789,62.7400016784668,64.2300033569336,62.939998626708984,4409000.0,58.991146087646484
2018-04-12,64.44000244140625,63.11000061035156,64.04000091552734,63.75,3390600.0,59.750328063964844
2018-04-11,64.5999984741211,63.15999984741211,63.2400016784668,63.63999938964844,5543300.0,59.64723205566406
2018-04-10,65.7300033569336,61.88999938964844,65.52999877929688,63.099998474121094,8879900.0,59.14111328125
2018-04-09,65.62999725341797,64.77999877929688,65.3499984741211,64.86000061035156,2250300.0,60.79069137573242
2018-04-06,65.7699966430664,63.9900016784668,65.62000274658203,64.51000213623047,3312400.0,60.46265411376953
2018-04-05,65.75,64.70999908447266,65.19999694824219,65.51000213623047,2331800.0,61.39990997314453
2018-04-04,65.05999755859375,63.779998779296875,64.06999969482422,64.9800033569336,3329700.0,60.90316390991211
2018-04-03,65.05000305175781,64.0,64.94999694824219,64.48999786376953,3023600.0,60.44389724731445
2018-04-02,65.91999816894531,63.650001525878906,65.68000030517578,64.62000274658203,4017100.0,60.56574630737305
2018-03-29,65.94999694824219,64.43000030517578,64.81999969482422,65.58000183105469,3710100.0,61.465518951416016
2018-03-28,66.1500015258789,64.25,65.7699966430664,64.63999938964844,5391100.0,60.584495544433594
2018-03-27,66.88999938964844,65.26000213623047,66.08000183105469,65.7300033569336,4917100.0,61.60611343383789
2018-03-26,65.83000183105469,64.5,65.05000305175781,65.80000305175781,4491000.0,61.671714782714844
2018-03-23,67.5,64.41000366210938,67.3499984741211,64.41000366210938,5608500.0,60.368927001953125
2018-03-22,69.11000061035156,65.97000122070312,68.72000122070312,66.19999694824219,6151000.0,62.0466194152832
2018-03-21,68.1500015258789,66.81999969482422,67.87999725341797,67.05999755859375,4586300.0,62.8526611328125
2018-03-20,68.94999694824219,67.70999908447266,68.01000213623047,67.8499984741211,4205000.0,63.59309387207031
2018-03-19,68.0,66.9800033569336,67.16999816894531,67.62999725341797,3477100.0,63.38689422607422
2018-03-16,67.06999969482422,66.33000183105469,66.81999969482422,66.91000366210938,3955300.0,62.71208190917969
2018-03-15,67.33000183105469,66.68000030517578,67.22000122070312,66.7300033569336,2910900.0,62.543365478515625
2018-03-14,67.7300033569336,66.77999877929688,67.66999816894531,66.95999908447266,2151700.0,62.758934020996094
2018-03-13,68.30000305175781,67.44000244140625,67.70999908447266,67.56999969482422,2227700.0,63.330665588378906
2018-03-12,67.75,67.12000274658203,67.58000183105469,67.36000061035156,1926700.0,63.133846282958984
2018-03-09,67.51000213623047,66.72000122070312,67.0,67.47000122070312,2700100.0,63.236934661865234
2018-03-08,66.97000122070312,66.37999725341797,66.44999694824219,66.7300033569336,2369400.0,62.543365478515625
2018-03-07,66.08000183105469,65.12999725341797,65.83999633789062,66.01000213623047,2245900.0,61.8685417175293
2018-03-06,66.1500015258789,65.0999984741211,65.5999984741211,66.1500015258789,2971900.0,61.999759674072266
2018-03-05,65.8499984741211,64.81999969482422,65.12999725341797,65.19000244140625,3380800.0,61.09999084472656
2018-03-02,65.79000091552734,64.5199966430664,65.70999908447266,64.97000122070312,3749400.0,60.8937873840332
2018-03-01,67.30000305175781,65.66999816894531,66.61000061035156,65.9800033569336,2797500.0,61.840423583984375
2018-02-28,68.08999633789062,66.9000015258789,67.8499984741211,66.91000366210938,3182000.0,62.71208190917969
2018-02-27,68.80000305175781,67.4800033569336,68.73999786376953,67.48999786376953,3027700.0,63.255680084228516
2018-02-26,68.9800033569336,68.5,68.75,68.63999938964844,1643600.0,64.33353424072266
2018-02-23,68.77999877929688,68.2300033569336,68.43000030517578,68.76000213623047,2042000.0,64.44601440429688
2018-02-22,69.33999633789062,68.08999633789062,69.23999786376953,68.19999694824219,2492600.0,63.92112731933594
2018-02-21,70.55999755859375,69.51000213623047,70.06999969482422,69.58000183105469,2914000.0,64.79279327392578
2018-02-20,69.9800033569336,69.04000091552734,69.33000183105469,69.44999694824219,1869300.0,64.67172241210938
2018-02-16,69.88999938964844,68.55000305175781,69.16000366210938,69.5,2286200.0,64.71829986572266
2018-02-15,70.08999633789062,69.19000244140625,69.9000015258789,69.5999984741211,2499500.0,64.81140899658203
2018-02-14,70.06999969482422,68.08999633789062,68.2699966430664,69.91999816894531,2740200.0,65.1093978881836
2018-02-13,69.06999969482422,68.2300033569336,68.61000061035156,68.75,2051600.0,64.0198974609375
2018-02-12,68.94999694824219,67.55999755859375,67.56999969482422,68.7699966430664,3146000.0,64.03852081298828
2018-02-09,67.62000274658203,64.80000305175781,67.30000305175781,67.06999969482422,5188900.0,62.45548629760742
2018-02-08,69.5999984741211,66.75,69.58999633789062,66.76000213623047,3683600.0,62.166805267333984
2018-02-07,69.94999694824219,68.37999725341797,68.61000061035156,69.12000274658203,3122300.0,64.36444091796875
2018-02-06,69.44999694824219,66.7699966430664,67.43000030517578,69.2699966430664,4476000.0,64.50411224365234
2018-02-05,70.47000122070312,67.91999816894531,69.72000122070312,68.04000091552734,3518200.0,63.35873031616211
2018-02-02,71.48999786376953,69.75,71.0,69.94999694824219,2577700.0,65.13733673095703
2018-02-01,72.29000091552734,70.93000030517578,71.93000030517578,71.11000061035156,2658000.0,66.217529296875
2018-01-31,72.16999816894531,71.44000244140625,71.80999755859375,71.61000061035156,3634600.0,66.68312072753906
2018-01-30,72.69999694824219,71.62999725341797,71.6500015258789,71.79000091552734,3496000.0,66.8507308959961
2018-01-29,72.0999984741211,71.22000122070312,71.44000244140625,71.94000244140625,3510200.0,66.99042510986328
2018-01-26,71.66999816894531,70.70999908447266,71.01000213623047,71.6500015258789,2811800.0,66.72037506103516
2018-01-25,71.33000183105469,70.37999725341797,71.16999816894531,70.76000213623047,2863800.0,65.89159393310547
2018-01-24,71.48999786376953,68.9000015258789,69.37999725341797,71.16999816894531,6755800.0,66.27339935302734
2018-01-23,69.58000183105469,68.43000030517578,68.7300033569336,68.51000213623047,4189900.0,63.796409606933594
2018-01-22,68.9000015258789,68.05000305175781,68.58999633789062,68.86000061035156,3752600.0,64.12232971191406
2018-01-19,69.5199966430664,68.33000183105469,69.33000183105469,68.55999755859375,4096700.0,63.842952728271484
2018-01-18,69.63999938964844,68.8499984741211,69.55999755859375,69.0199966430664,2491000.0,64.27131652832031
2018-01-17,69.5999984741211,68.44000244140625,68.55999755859375,69.44999694824219,3299300.0,64.67172241210938
2018-01-16,69.7300033569336,68.20999908447266,69.4000015258789,68.5199966430664,3663900.0,63.80571746826172
2018-01-12,69.72000122070312,68.80999755859375,68.9800033569336,69.69000244140625,3244000.0,64.89521789550781
2018-01-11,69.13999938964844,68.1500015258789,68.83000183105469,68.80000305175781,2632400.0,64.06646728515625
2018-01-10,68.87999725341797,67.87000274658203,68.19000244140625,67.94999694824219,3300600.0,63.274940490722656
2018-01-09,68.0199966430664,66.87999725341797,67.12999725341797,67.62999725341797,3469900.0,62.976951599121094
2018-01-08,66.30000305175781,65.94999694824219,66.22000122070312,66.05000305175781,2027100.0,61.50565719604492
2018-01-05,67.12000274658203,66.19999694824219,67.0,66.30000305175781,3793500.0,61.73846435546875
2018-01-04,67.11000061035156,66.45999908447266,66.9000015258789,66.8499984741211,3050300.0,62.250614166259766
2018-01-03,67.12999725341797,66.05999755859375,66.73999786376953,66.9000015258789,2807500.0,62.297176361083984
2018-01-02,67.26000213623047,66.5999984741211,67.22000122070312,66.75,2783800.0,62.157493591308594
2017-12-29,66.9000015258789,66.3499984741211,66.9000015258789,66.37000274658203,1877000.0,61.80364227294922
2017-12-28,67.0,66.26000213623047,66.93000030517578,66.4800033569336,1996900.0,61.90608215332031
2017-12-27,66.7699966430664,66.0199966430664,66.16000366210938,66.76000213623047,2225500.0,62.166805267333984
2017-12-26,66.56999969482422,65.62999725341797,66.37999725341797,65.69000244140625,1438800.0,61.1704216003418
2017-12-22,66.9000015258789,66.11000061035156,66.33000183105469,66.3499984741211,1816900.0,61.785011291503906
2017-12-21,67.58999633789062,66.04000091552734,67.44999694824219,66.33999633789062,3719200.0,61.77570343017578
